CB HW for period   0.010 Mmin is  6.050
 19  5 3.9772E-02
 20  5 3.6535E-02
 21  5 3.3650E-02
 22  5 3.1069E-02
 23  5 2.8751E-02
 24  5 2.6672E-02
 25  5 2.4800E-02
 26  5 2.3109E-02
 27  5 2.1577E-02
 28  5 2.0184E-02
 29  5 1.8916E-02
 30  5 1.7758E-02
 31  5 1.6697E-02
 32  5 1.5724E-02
 33  5 1.4829E-02
 34  5 1.4003E-02
 35  5 1.3243E-02
 36  5 1.2541E-02
 37  5 1.1892E-02
 38  5 1.1290E-02
 39  5 1.0733E-02
 40  5 1.0215E-02
 41  5 9.7329E-03
 42  5 9.2829E-03
 43  5 8.8633E-03
 44  5 8.4710E-03
 45  5 8.1035E-03
 46  5 7.7591E-03
 47  5 7.4357E-03
 48  5 7.1315E-03
 49  5 6.8453E-03
 50  5 5.8539E-03
 51  5 5.6390E-03
 52  5 5.4353E-03
 53  5 5.2423E-03
 54  5 5.0590E-03
 55  5 4.8849E-03
 56  5 4.7194E-03
 57  5 4.5620E-03
 58  5 4.4120E-03
 59  5 4.2690E-03
 60  5 4.1326E-03
 61  5 4.0025E-03
 62  5 3.8782E-03
 63  5 3.7593E-03
 64  5 3.6456E-03
 65  5 3.5367E-03
 66  5 3.4324E-03
 67  5 3.3325E-03
 68  5 3.2367E-03
 69  5 3.1448E-03
 70  5 3.0567E-03
 71  5 2.9723E-03
 72  5 2.8913E-03
 73  5 2.8135E-03
 74  5 2.7387E-03
 75  5 2.6669E-03
 76  5 2.5978E-03
 77  5 2.5314E-03
 78  5 2.4675E-03
 79  5 2.4059E-03
 80  5 2.3466E-03
 81  5 2.2894E-03
 82  5 2.2343E-03
 83  5 2.1811E-03
 84  5 2.0803E-03
 85  5 2.0324E-03
 86  5 1.9862E-03
 87  5 1.9415E-03
 88  5 1.8983E-03
 89  5 1.8566E-03
 90  5 1.8161E-03
 91  5 1.7770E-03
 92  5 1.7391E-03
 93  5 1.7024E-03
 94  5 1.6668E-03
 95  5 1.6323E-03
 96  5 1.5989E-03
 97  5 1.5665E-03
 98  5 1.5351E-03
 99  5 1.5046E-03
100  5 1.4749E-03
101  5 1.4462E-03
102  5 1.4183E-03
103  5 1.3911E-03
104  5 1.3647E-03
105  5 1.3391E-03
106  5 1.3142E-03
107  5 1.2899E-03
108  5 1.2664E-03
109  5 1.2434E-03
110  5 1.2211E-03
111  5 1.1993E-03
112  5 1.1782E-03
113  5 1.1576E-03
114  5 1.1375E-03
115  5 1.1179E-03
116  5 1.0988E-03
117  5 1.0802E-03
118  5 1.0621E-03
119  5 1.0444E-03
120  5 1.0272E-03
121  5 1.0103E-03
122  5 9.9392E-04
123  5 9.7790E-04
124  5 9.6225E-04
125  5 9.4699E-04
126  5 9.3207E-04
127  5 9.1750E-04
128  5 9.0326E-04
129  5 8.8936E-04
130  5 8.7578E-04
131  5 8.6247E-04
132  5 8.4949E-04
133  5 8.3681E-04
134  5 8.2439E-04
135  5 8.1224E-04
136  5 8.0036E-04
137  5 7.8874E-04
138  5 7.7736E-04
139  5 7.6623E-04
140  5 7.5533E-04
141  5 7.4466E-04
142  5 7.3422E-04
143  5 7.2399E-04
144  5 7.1398E-04
145  5 7.0416E-04
146  5 0.0000E+00
147  5 6.9454E-04
148  5 6.8513E-04
149  5 6.7591E-04
150  5 6.6685E-04
151  5 6.5799E-04
152  5 6.4930E-04
153  5 6.4078E-04
154  5 6.3241E-04
155  5 6.2423E-04
156  5 6.1619E-04
157  5 6.0830E-04
158  5 6.0057E-04
159  5 5.9298E-04
160  5 5.8553E-04
161  5 5.7823E-04
162  5 5.7106E-04
163  5 5.6401E-04
164  5 5.5710E-04
165  5 5.5032E-04
166  5 5.4365E-04
167  5 5.3711E-04
168  5 5.3068E-04
169  5 5.2437E-04
170  5 5.1816E-04
171  5 5.1206E-04
172  5 5.0609E-04
173  5 5.0020E-04
174  5 4.9442E-04
175  5 4.8874E-04
176  5 4.8315E-04
177  5 4.7766E-04
178  5 4.7227E-04
179  5 4.6696E-04
180  5 4.6174E-04
181  5 4.5662E-04
182  5 4.5157E-04
183  5 4.4661E-04
184  5 4.4172E-04
185  5 4.3692E-04
186  5 4.3219E-04
187  5 4.2755E-04
188  5 4.2296E-04
189  5 4.1847E-04
190  5 4.1404E-04
191  5 4.0969E-04
192  5 4.0539E-04
193  5 0.0000E+00
194  5 0.0000E+00
195  5 0.0000E+00
196  5 0.0000E+00
197  5 0.0000E+00
198  5 0.0000E+00
199  5 0.0000E+00
200  5 0.0000E+00
  0  6 3.9535E-01
  1  6 3.1704E-01
  2  6 3.1704E-01
  3  6 3.1704E-01
  4  6 3.1704E-01
  5  6 2.9307E-01
  6  6 2.5034E-01
  7  6 2.2150E-01
  8  6 1.8431E-01
  9  6 1.3235E-01
 10  6 1.1554E-01
 11  6 1.0229E-01
 12  6 9.1421E-02
 13  6 8.2281E-02
 14  6 7.4417E-02
 15  6 6.7567E-02
 16  6 6.1563E-02
 17  6 5.6275E-02
 18  6 5.1588E-02
 19  6 4.7418E-02
 20  6 4.3699E-02
 21  6 4.0369E-02
 22  6 3.7373E-02
 23  6 3.4673E-02
 24  6 3.2233E-02
 25  6 3.0028E-02
 26  6 2.8030E-02
 27  6 2.6214E-02
 28  6 2.4560E-02
 29  6 2.3050E-02
 30  6 2.1668E-02
 31  6 2.0400E-02
 32  6 1.9234E-02
 33  6 1.8160E-02
 34  6 1.7168E-02
 35  6 1.6250E-02
 36  6 1.5400E-02
 37  6 1.4613E-02
 38  6 1.3884E-02
 39  6 1.3206E-02
 40  6 1.2576E-02
 41  6 1.1988E-02
 42  6 1.1441E-02
 43  6 1.0929E-02
 44  6 1.0450E-02
 45  6 1.0001E-02
 46  6 9.5800E-03
 47  6 9.1842E-03
 48  6 8.8121E-03
 49  6 8.4617E-03
 50  6 7.2463E-03
 51  6 6.9824E-03
 52  6 6.7324E-03
 53  6 6.4952E-03
 54  6 6.2701E-03
 55  6 6.0562E-03
 56  6 5.6592E-03
 57  6 5.4746E-03
 58  6 5.2987E-03
 59  6 5.1309E-03
 60  6 4.9707E-03
 61  6 4.8177E-03
 62  6 4.6713E-03
 63  6 4.5312E-03
 64  6 4.3971E-03
 65  6 4.2687E-03
 66  6 4.1456E-03
 67  6 4.0274E-03
 68  6 3.9141E-03
 69  6 3.8052E-03
 70  6 3.7007E-03
 71  6 3.6001E-03
 72  6 3.5034E-03
 73  6 3.4106E-03
 74  6 3.3213E-03
 75  6 3.2355E-03
 76  6 3.1529E-03
 77  6 3.0733E-03
 78  6 2.9968E-03
 79  6 2.9231E-03
 80  6 2.8520E-03
 81  6 2.7834E-03
 82  6 2.7173E-03
 83  6 2.6535E-03
 84  6 2.5919E-03
 85  6 2.5324E-03
 86  6 2.4749E-03
 87  6 2.4192E-03
 88  6 2.3655E-03
 89  6 2.3135E-03
 90  6 2.2632E-03
 91  6 2.2145E-03
 92  6 2.1673E-03
 93  6 2.1216E-03
 94  6 2.0774E-03
 95  6 2.0345E-03
 96  6 1.9929E-03
 97  6 1.9525E-03
 98  6 1.9134E-03
 99  6 1.8754E-03
100  6 1.8385E-03
101  6 1.8027E-03
102  6 1.7679E-03
103  6 1.7341E-03
